DATE,Count,NAME,AWND,TAVG,SNOW,PRCP,WT03,WT08,TMIN,TMAX
5/30/18,315,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,75,0,0.9,1,1,67,86
5/31/18,423,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,77,0,0,,,69,89
6/1/18,463,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,71,0,0,,,53,76
6/2/18,395,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,60,0,0.31,1,,52,70
6/3/18,319,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.32,67,0,0,,,60,78
6/4/18,387,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,67,0,0,,,55,80
6/5/18,344,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.2,67,0,0.01,,,54,72
6/6/18,312,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,61,0,0.1,,,48,79
6/7/18,351,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,71,0,0,,,60,81
6/8/18,385,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,64,0,0,1,,59,73
6/9/18,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,66,0,1.31,1,1,57,82
6/10/18,341,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,65,0,1.34,1,1,60,71
6/11/18,376,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,64,0,0.1,,,61,70
6/12/18,334,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,69,0,0,,1,62,80
6/13/18,364,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,75,0,0,,,64,81
6/14/18,365,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,73,0,0,,,64,81
6/15/18,364,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,74,0,0,,,64,89
6/16/18,389,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,81,0,0.65,1,,69,92
6/17/18,309,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,86,0,0,,,78,93
6/18/18,382,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,87,0,0.36,,,66,95
6/19/18,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,71,0,0.02,1,1,63,81
6/20/18,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,69,0,0,,,65,77
6/21/18,363,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.75,66,0,1.41,,1,62,67
6/22/18,392,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,62,0,1.23,,1,59,64
6/23/18,335,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.37,68,0,0,,,62,81
6/24/18,321,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,73,0,0,,,64,80
6/25/18,291,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,69,0,0,,,61,78
6/26/18,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,73,0,0.76,1,,66,84
6/27/18,284,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,73,0,0.03,,,69,80
6/28/18,340,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,76,0,0,,1,68,88
6/29/18,419,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,82,0,0,,1,73,96
6/30/18,367,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,87,0,0,,,80,94
7/1/18,308,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,85,0,0.24,1,1,76,94
7/2/18,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,77,0,0,,,69,85
7/3/18,402,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,78,0,0,,,63,89
7/4/18,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,83,0,0.01,1,,76,93
7/5/18,378,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,81,0,0.02,1,,74,92
7/6/18,377,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,74,0,0,,,64,75
7/7/18,363,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,71,0,0,,,59,82
7/8/18,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,75,0,0,,,63,88
7/9/18,373,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,79,0,0,,1,67,91
7/10/18,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,82,0,0,,,71,87
7/11/18,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,77,0,0,,,67,87
7/12/18,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,79,0,0,,1,70,87
7/13/18,391,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,82,0,0,,1,72,95
7/14/18,326,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,78,0,0.26,,1,72,82
7/15/18,259,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,80,0,0,,1,72,91
7/16/18,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,82,0,0.08,1,,72,93
7/17/18,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,77,0,0,,,68,81
7/18/18,325,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,72,0,0,,,63,80
7/19/18,305,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,76,0,0.03,,,67,87
7/20/18,370,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,76,0,0.15,,1,70,78
7/21/18,358,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.97,71,0,0.12,,,69,79
7/22/18,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.76,71,0,0.13,,,67,76
7/23/18,299,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,72,0,0,,1,65,82
7/24/18,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,75,0,0,,1,66,88
7/25/18,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,79,0,0,,,67,90
7/26/18,331,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,77,0,0.03,,,66,81
7/27/18,355,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,70,0,0,,,62,79
7/28/18,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,71,0,0,,,61,82
7/29/18,277,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2.91,72,0,0.07,,1,62,83
7/30/18,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,72,0,0,,,62,82
7/31/18,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,73,0,0,,,66,80
8/1/18,379,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,73,0,0,1,1,63,85
8/2/18,354,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,77,0,0,1,,70,85
8/3/18,380,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,77,0,0,,1,67,89
8/4/18,379,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,82,0,0,,,71,97
8/5/18,274,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,85,0,0,,,75,94
8/6/18,296,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,78,0,0.34,1,,69,81
8/7/18,361,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,75,0,2.36,1,,69,83
8/8/18,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,74,0,0,,,69,85
8/9/18,309,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,78,0,0.43,1,1,69,89
8/10/18,346,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,76,0,0,,,70,83
8/11/18,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,77,0,0,,1,68,88
8/12/18,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,79,0,0,,,70,87
8/13/18,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",2.91,77,0,0,,1,66,89
8/14/18,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,79,0,0,,1,71,87
8/15/18,307,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,80,0,0.01,1,,73,85
8/16/18,292,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,77,0,0.5,1,1,69,86
8/17/18,361,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.59,75,0,0.11,1,1,68,85
8/18/18,332,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,75,0,0,,1,70,80
8/19/18,266,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,76,0,0,,1,68,86
8/20/18,318,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,75,0,0.82,1,,69,79
8/21/18,290,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,72,0,0.13,,,66,78
8/22/18,311,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,69,0,0,,,58,79
8/23/18,301,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,70,0,0,,1,60,80
8/24/18,344,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,68,0,0.04,,,63,72
8/25/18,344,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,71,0,0.06,1,1,66,86
8/26/18,286,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,81,0,0,,1,72,93
8/27/18,337,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,85,0,0,,1,78,93
8/28/18,362,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,82,0,1.39,1,,67,91
8/29/18,315,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,72,0,0.42,1,1,65,76
8/30/18,318,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,68,0,0,,1,61,73
8/31/18,384,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,70,0,0,1,1,60,85
9/1/18,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,76,0,0.16,1,,72,86
9/2/18,256,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,80,0,0.02,1,,70,91
9/3/18,238,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,77,0,1.79,1,1,70,88
9/4/18,420,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,79,0,0,,,71,92
9/5/18,367,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,83,0,0.24,1,,69,91
9/6/18,340,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,69,0,0.53,,,64,69
9/7/18,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,67,0,0.3,,,63,69
9/8/18,273,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17,67,0,0,,,63,69
9/9/18,267,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,64,0,0,,,60,68
9/10/18,324,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,65,0,0,,,56,74
9/11/18,351,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,67,0,0,,1,57,79
9/12/18,311,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,71,0,0,,,61,82
9/13/18,389,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.47,69,0,0,,1,60,78
9/14/18,412,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,73,0,0,,1,64,87
9/15/18,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,74,0,0,,,64,82
9/16/18,308,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,76,0,0,,1,66,89
9/17/18,346,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.36,79,0,0,,1,69,91
9/18/18,309,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.28,73,0,0,,,66,75
9/19/18,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,69,0,0.21,1,,66,76
9/20/18,383,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,75,0,0,,1,66,93
9/21/18,342,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,79,0,0,,1,56,83
9/22/18,310,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.4,59,0,0,,,51,64
9/23/18,297,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,60,0,0,,,50,71
9/24/18,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,65,0,0,,1,57,74
9/25/18,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,73,0,0.25,1,1,61,84
9/26/18,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,61,0,0,,,50,67
9/27/18,340,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,59,0,0,,1,48,70
9/28/18,393,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,58,0,0.07,,,46,60
9/29/18,317,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,50,0,0.02,,,42,61
9/30/18,259,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,57,0,0.06,,,53,62
10/1/18,338,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,61,0,1.56,1,,57,72
10/2/18,322,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,62,0,0.01,,,58,67
10/3/18,383,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,70,0,0,,1,59,88
10/4/18,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.11,66,0,0.04,,,52,77
10/5/18,416,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,57,0,1.24,1,,54,65
10/6/18,316,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,64,0,0.12,1,,57,70
10/7/18,303,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,58,0,0.52,1,,57,63
10/8/18,297,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,69,0,0.15,,1,63,85
10/9/18,349,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.29,76,0,0.01,,,70,85
10/10/18,393,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.42,73,0,0.35,,,51,75
10/11/18,347,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.87,50,0,0,,,40,51
10/12/18,379,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,40,0,0,,,36,42
10/13/18,304,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,41,0,0,,1,32,53
10/14/18,271,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,46,0,0.07,,1,38,54
10/15/18,340,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.41,44,0,0.1,,,37,48
10/16/18,337,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,43,0,0,,1,34,59
10/17/18,327,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.07,48,0,0,,,38,51
10/18/18,330,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,45,0,0,,1,34,58
10/19/18,420,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.3,49,0,0.03,,1,46,54
10/20/18,343,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.09,48,0,0,,,31,51
10/21/18,261,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,37,0,0,,,28,51
10/22/18,313,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,48,0,0,,1,38,64
10/23/18,341,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,49,0,0,,1,38,54
10/24/18,336,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.58,44,0,0,,1,37,52
10/25/18,313,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,44,0,0,,,37,53
10/26/18,328,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,48,0,0,,,46,53
10/27/18,360,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,49,0,0,,1,43,54
10/28/18,281,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.86,47,0,0.12,,,44,51
10/29/18,326,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,47,0,0,,,40,56
10/30/18,300,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,51,0,0.3,1,,45,64
10/31/18,340,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.16,53,0,0.17,,1,47,61
11/1/18,303,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.97,51,0,0,,,43,52
11/2/18,326,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,44,0,0,,,37,50
11/3/18,300,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,42,0,0.06,,,34,50
11/4/18,356,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,48,0,0.54,,,46,52
11/5/18,367,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,48,0,0.37,,,44,51
11/6/18,342,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",16.33,48,0,0.06,,,38,50
11/7/18,280,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",14.99,38,0,0,,,33,39
11/8/18,281,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.03,35,0,0,,1,33,41
11/9/18,382,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.08,34,1,0.13,,1,20,37
11/10/18,302,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,25,0,0,,,20,33
11/11/18,261,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,33,0,0,,,28,41
11/12/18,238,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,33,0,0,,,24,34
11/13/18,359,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.17,25,0,0,,,19,29
11/14/18,274,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,25,0,0,,,17,36
11/15/18,394,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,31,1.1,0.09,,,26,35
11/16/18,323,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,34,0,0,,,29,41
11/17/18,378,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.38,34,1.5,0.13,,,32,35
11/18/18,262,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.04,33,0,0,,1,25,38
11/19/18,321,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.05,28,0,0,,1,23,34
11/20/18,327,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,31,0,0,,,29,35
11/21/18,269,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,32,0,0,,,30,36
11/22/18,181,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.62,34,0,0,,,31,40
11/23/18,239,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.63,40,0,0.04,,1,34,51
11/24/18,266,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,45,0,0.18,,,40,47
11/25/18,240,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,38,3.3,1.2,,,33,40
11/26/18,407,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",17.45,30,5.1,0.39,,,24,33
11/27/18,366,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.5,24,0,0,,,19,25
11/28/18,326,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.7,22,0.7,0.05,,,17,27
11/29/18,316,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,30,0,0,,1,27,38
11/30/18,420,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.92,34,0,0,,1,28,42
12/1/18,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.53,38,0,1.13,1,1,36,42
12/2/18,294,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.95,41,0,0.1,,,35,44
12/3/18,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",12.97,34,0.3,0.01,,,29,35
12/4/18,288,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,31,0,0,,,28,32
12/5/18,315,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.51,28,0,0,,,25,33
12/6/18,316,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",9.84,31,0,0,,,19,33
12/7/18,388,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,21,0,0,,,16,25
12/8/18,320,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.8,24,0,0,,,20,32
12/9/18,261,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,24,0,0,,1,17,35
12/10/18,336,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.93,23,0,0,,1,16,34
12/11/18,352,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,30,0,0,,1,25,38
12/12/18,333,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.74,34,0,0,,,29,41
12/13/18,414,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",4.25,33,0,0.15,,1,24,46
12/14/18,420,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,39,0,0.13,,,32,40
12/15/18,330,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,35,0,0,,1,26,46
12/16/18,353,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.49,35,0,0,,,25,49
12/17/18,329,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,37,0,0,,,28,42
12/18/18,348,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.71,33,0,0,,1,25,42
12/19/18,318,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",10.96,39,0,0,,,33,49
12/20/18,339,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.83,44,0,0.1,,,38,46
12/21/18,381,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",13.65,35,0,0.05,,1,29,38
12/22/18,314,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",6.26,30,0,0,,1,28,34
12/23/18,264,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,33,0,0,,,28,38
12/24/18,235,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.82,29,0,0,,,23,33
12/25/18,155,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",3.58,34,0,0,,,28,45
12/26/18,242,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",5.14,34,0,0,,1,26,47
12/27/18,306,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.66,42,0,0.66,,,39,53
12/28/18,287,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",15.21,42,0.2,0.08,,,30,53
12/29/18,413,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",7.61,29,0.9,0.05,,,22,30
12/30/18,274,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",11.18,26,0,0,,,19,36
12/31/18,379,"CHICAGO OHARE INTERNATIONAL AIRPORT, IL US",8.72,34,0,0.86,,,31,39
